71 | 194 71 (0.17094972067039105) (9.142658468836801)(0.0031964233485146033)
71 | 710 71 (0.23687150837988827) (12.668258793420929)(0.004429031045000626)
71 | 22 710 71 (0.18547486033519553) (9.919485658999406)(0.0034680148748589814)
72 | 72 22 (0.87) (104.10855)(0.007270296243680274)
75 | 22 75 (0.6666666666666666) (16.214769647696475)(0.02740985250490954)
75 | 194 75 (0.18241869918699186) (4.436815780124264)(0.007500104458279363)
75 | 75 279 (0.08282520325203252) (2.0144873876330225)(0.0034053399072410478)
75 | 846 75 (0.19308943089430894) (4.696350965034041)(0.007938829231604896)
75 | 1613 75 (0.09247967479674797) (2.249304935884725)(0.0038022813688212928)
75 | 75 2639 (0.19258130081300814) (4.683992146705004)(0.007917937575732252)
75 | 2640 75 (0.19867886178861788) (4.832297966653447)(0.008168637446203986)
75 | 3305 75 (0.09349593495934959) (2.2740225725427985)(0.0038440646805665817)
75 | 7162 75 (0.09349593495934959) (2.2740225725427985)(0.0038440646805665817)
75 | 22 75 2639 (0.09044715447154472) (2.199869662568577)(0.003718714745330715)
75 | 2640 22 75 (0.09349593495934959) (2.2740225725427985)(0.0038440646805665817)
75 | 846 75 2639 (0.1285569105691057) (3.1267810372463485)(0.00528558893577905)
75 | 2640 846 75 (0.1285569105691057) (3.1267810372463485)(0.00528558893577905)
75 | 1613 3305 75 (0.08434959349593496) (2.0515638426201335)(0.0034680148748589814)
75 | 2640 75 2639 (0.1798780487804878) (4.37502168847908)(0.007395646178916141)
75 | 2640 75 22 2639 (0.08130081300813008) (1.9774109326459117)(0.0033426649396231145)
75 | 2640 75 846 2639 (0.12195121951219512) (2.9661163989688677)(0.005013997409434672)
77 | 77 22 (0.717741935483871) (69.26499089490115)(0.00743742949066143)
82 | 22 82 (0.7632850241545893) (44.12488039394151)(0.013203526511511302)
82 | 82 5359 (0.28743961352657005) (16.61664799645266)(0.004972214097689383)
82 | 22 82 5359 (0.22946859903381642) (13.26539125767229)(0.003969414615802448)
83 | 22 83 (0.7067567567567568) (45.71570124178233)(0.010926336021393056)
83 | 194 83 (0.20270270270270271) (13.111577794010227)(0.0031337483808966697)
84 | 84 22 (0.7396449704142012) (26.18627674101047)(0.020891655872644466)
84 | 84 194 (0.1804733727810651) (6.389451524806555)(0.00509756403292525)
94 | 22 94 (0.7457943925233644) (66.72559699537078)(0.008335770693185142)
113 | 113 22 (0.7449768160741885) (55.11446719970187)(0.010069778130614632)
116 | 116 22 (0.6973684210526315) (17.56854570637119)(0.027681444031253916)
116 | 116 194 (0.19) (4.786600000000001)(0.007541887770024652)
122 | 22 122 (0.8086373790022338) (28.82072731446085)(0.02268833827769189)
122 | 122 194 (0.12509307520476545) (4.45845505417074)(0.0035097981866042704)
124 | 124 22 (0.8732876712328768) (71.57669121786452)(0.010654744495048678)
125 | 125 22 (0.7313974591651543) (63.5373335397446)(0.00841933731667572)
126 | 22 126 (0.754739336492891) (42.80373587745109)(0.013307984790874524)
127 | 22 127 (0.699594046008119) (45.31362463629854)(0.01080098608615719)
127 | 194 127 (0.2029769959404601) (13.147086451537296)(0.0031337483808966697)
22 23 | 22 38 23 (0.08883025505716799) (1.8698104611109951)(0.004220114486274182)
22 23 | 22 426 23 (0.06948109058927) (1.4625250141363229)(0.0033008816278778256)
22 38 | 22 38 23 (0.06856754921928038) (1.1140713886388576)(0.004220114486274182)
22 38 | 376 22 38 (0.08384249830278344) (1.3622556088801874)(0.005160239000543183)
22 38 | 661 22 38 (0.09606245756958588) (1.5608029850732512)(0.005912338611958384)
22 38 | 22 38 1635 (0.052613713509843854) (0.8548567586090244)(0.0032382066602598923)
22 38 | 2217 22 38 (0.1218601493550577) (1.9799585570363858)(0.007500104458279363)
22 38 | 22 38 2631 (0.055329260013577734) (0.8989783977630387)(0.0034053399072410478)
22 38 | 22 38 2850 (0.1208418194161575) (1.9634129423536304)(0.00743742949066143)
22 38 | 2217 2850 22 38 (0.1109979633401222) (1.803472000420329)(0.00683157147035474)
22 71 | 22 710 71 (0.25499231950844853) (18.748790116115817)(0.0034680148748589814)
22 75 | 22 75 2639 (0.13567073170731708) (4.949706740779298)(0.003718714745330715)
22 75 | 2640 22 75 (0.1402439024390244) (5.116550788221297)(0.0038440646805665817)
22 75 | 2640 75 22 2639 (0.12195121951219512) (4.449174598453301)(0.0033426649396231145)
22 82 | 22 82 5359 (0.30063291139240506) (22.76913755808364)(0.003969414615802448)
38 23 | 22 38 23 (0.9528301886792453) (215.13287646849415)(0.004220114486274182)
